TwoFactor1	TwoFactor2	Linear01	Linear02	Linear03	Linear04	Linear05	Linear06	Linear07	Linear08	Linear09	Linear10	Linear11	Linear12	Linear13	Linear14	Linear15	Linear16	Linear17	Linear18	Linear19	Linear20	Nonlinear1	Nonlinear2	Nonlinear3	Class
0.197093597377731	-1.36440374341715	-0.879124324763049	0.41465899100442	0.909521978838138	-0.973041680008404	-0.278068778267823	0.387132094451314	-0.596686993516797	1.53523783642299	0.14449845142042	-0.258206892477572	-1.62066069564653	0.205276548034488	0.795845695114521	2.73006641161255	0.306993732146474	1.699657753146	-1.81786698813627	-0.568199050890598	0.744654330291529	-1.27723135575046	-0.171601331327111	0.0278423656709492	0.584122651256621	Class1
-0.270903606943661	0.983529302211352	0.588284791452558	-0.145177200928311	0.589012207304875	-0.135825425659673	0.281666364538613	-0.38017334406175	0.903087206300233	1.60131410397339	0.900428983468168	1.76889510745551	-0.477995913633253	0.180796842513848	2.50870252260821	-1.43954097697712	0.241000322007684	0.552941228871094	-0.673919893087521	0.397431895183688	0.399623004232878	1.46449652195579	-0.529186291154474	0.399551836540923	0.328567323973402	Class1
2.24363303769451	3.33789529295476	0.656245476784309	-0.629252040342781	-1.14354939634269	0.1008432604291	-0.625800906431649	1.67626797096228	1.63953527965195	1.54638045171054	0.855099958478527	-0.821947862343249	-0.0226084613594295	0.353880017053374	-1.46938927728775	0.225037016179121	0.215771608169757	-0.0266507806527104	1.37605496971801	0.768091014538068	-2.70626310901994	-1.53910122240021	0.0199878728017211	0.597382886102423	0.0187966243829578	Class1
0.477942376287629	-0.777587978709716	0.682608263351541	0.61370930108201	0.176523781467002	-1.02151448202163	0.451374487153006	1.23294493590121	1.06377395224482	-0.621815794320893	-0.732228566969021	0.0855771969244633	0.396909227549362	-1.27270977016643	-0.0853401226268898	-1.47693559507894	-2.05840877327842	-0.126011248505772	-0.609873425114331	-2.55015361591479	0.211634228409712	-0.205740688118221	-0.12732930528	0.751628214959055	0.825803819810972	Class1
-1.99527684743955	-1.98485558704671	1.0224778072762	0.430577071616398	-1.6567235044857	-0.923270360715254	1.83525223036342	1.35532359629389	0.627485718510995	-0.604011578892017	-0.974809003057185	2.49408593972087	-0.437449778705238	-1.45889573078633	1.67596075059713	0.0375152338306761	0.281027865887323	-0.68254687645244	0.213059536637583	-0.0933868468221201	0.127572515145575	0.260051858647791	0.110695439856499	0.31124674458988	0.164871906163171	Class1
3.23223425072213	1.84173701993046	-0.795954788382496	0.0876307283206142	-0.973282221616031	0.323721560226294	0.316907186124872	1.36461857091076	0.202064168556241	-0.888412637363893	-0.81564941178326	0.850644900761861	-0.538018201503091	-0.88462445908399	0.6648862545954	2.06127615811573	-0.726744549477439	0.78220729895788	-0.230822834482015	0.0858208804502582	-0.117286299004549	-1.12380034311512	-0.725458684843034	0.530833614524454	0.795036426978186	Class1
-0.325466614757275	1.67005343551651	-0.472159347646712	-0.288574447149312	-1.09871820562051	2.39880463299427	0.0183539059477511	-0.189675683289006	-0.73167641567921	0.334480971319764	0.4801121048589	-0.40811211689251	-0.189419114384716	0.74087368048132	0.955203636529031	0.695325479448433	0.235255136401586	0.570329123905714	-0.474354131144829	-1.10764209584211	1.26174137402442	-0.505946355096685	0.386733710765839	0.171145816100761	0.917220283765346	Class1
-0.625364165218947	-2.27486275598401	-1.11716418827637	0.878208187316425	-0.153008511522576	0.542039143288756	-0.0876577431436683	0.183132693264751	2.1924421702999	0.765453035447137	-1.45983293585828	-0.191083343310791	-0.304908121885897	-0.624021373786026	-1.52941379792649	1.14574375750839	-0.319354138443097	-1.22278641734534	-0.316295736961069	-0.165073966933899	0.169499044292589	-1.12611606501064	0.313497336581349	0.390288020018488	0.403063766658306	Class1
-0.303567893053208	0.295881684894532	-0.206097908398538	0.447956738281987	1.34499308791724	-1.13894158684404	1.00511643072541	0.382203307572852	-0.437293257116494	-0.598195787160066	0.101674872315463	1.14332130953683	0.819705231693926	-0.483191753852535	-0.952662804342838	-0.761893305553162	0.411586891641284	-0.969398658814809	0.0913100675002853	-0.168570165745703	-0.545595792024056	-0.00582359819534786	-0.273050218820572	0.187360590090975	0.562907601939514	Class1
0.585001296495358	0.982349212802273	2.37699155654685	0.359307319188339	-1.31167229570396	-1.68657741138058	-0.402543640062019	-1.64176129976635	-1.2569071760291	0.00723526285200037	1.52003029123454	1.0941369722068	0.220733715245899	0.878657531732546	0.345201083051361	-1.89590601501312	1.01101600549402	0.664520534302025	-0.0759239406128295	1.21427912363092	0.163800793177339	-2.08664350855395	0.644691964611411	0.10694682970643	0.414218563586473	Class1
-0.684951569353444	-0.432488043255164	2.42225283896582	-1.98713950134286	-1.82502939060464	0.261684579143466	1.571072685265	2.10463928385476	-0.520657762759518	2.38899244248957	-0.419912261712312	0.126070970441658	0.417781252575854	1.39944968719672	0.577369405333373	-1.10474778057777	1.42915956632632	-2.03751891592604	-0.724105515107368	-1.26277202483669	2.02174990454371	-0.834774678334608	-0.652648043818772	0.426010213326663	0.0549683864228427	Class1
-2.34724749676944	-2.78155140615653	-1.44847670207494	0.19611848062074	0.774193168066161	-0.190753225834704	1.16533145840651	1.65143288030791	1.97976940450667	-1.06473977657014	-1.73717954094092	-1.0960413150434	1.12194324854714	0.407676137562089	-0.840812210925687	-0.61668280068249	0.631852588021718	0.976164655569364	-0.933582314579971	0.0105854130095662	-0.0225651167650798	0.139710578134305	-0.416409354191273	0.040279780048877	0.763303163694218	Class1
-1.67311449433864	-4.71868361725387	-1.55114340034189	-1.38222104609488	0.679960235588233	0.934315483169315	-1.58653325342737	2.071881789882	-0.42673915360871	-1.09875616685306	-0.096412253718552	0.585196138380256	0.857035448079175	-0.287781788419251	-0.157047114782715	-1.078886723678	-0.533883547808891	-1.06134254187633	1.18633902229002	0.642782204076499	-1.36300213793176	-1.0519766049855	-0.881089245900512	0.0645657766144723	0.723773997277021	Class1
0.213867898651566	0.52339174647155	1.39231622152739	-0.271657329991731	0.530842377153857	0.670078594151872	1.17800783176224	-0.287553609538445	-0.243863795642732	-0.0461696451634551	0.0278472359808464	-0.780547892356343	1.20316262880652	0.914482739781434	-0.746390307378848	-0.893535474463212	1.73424001660565	0.866355971054668	-0.649516143401448	-0.22757588398892	1.60006384381612	-1.22498194907447	0.25902781682089	0.637212767964229	0.613351851236075	Class1
0.0822869491970231	-1.98224262216495	0.20311342282554	-0.400278286358118	-2.09610983478636	0.425888155665667	-0.992446277274619	0.216159006091335	2.1948167571365	-0.911011550319875	-1.55650262446856	0.336491466230766	1.56653682259135	-0.478461514951522	-1.64783869928596	-0.527089498167359	1.64095301445031	0.461719891004024	-2.00782772563524	-1.77475162507463	1.52316436793313	-0.158498066786974	0.921118455007672	0.151532951043919	0.551610955037177	Class1
1.72436844361924	-0.84792026287116	-1.15072165641212	-0.086140530662082	-0.0492249434993155	-0.771144041207683	0.653253137388759	0.461507649142259	0.175947987499187	1.01997414952117	-1.58920646114594	1.48558075925841	-1.6998009426815	-0.533402437432048	1.34755440002629	0.14949974459696	-0.34405611449043	-2.18650816568195	0.804473505684964	-2.2637382777668	-1.20337155519262	0.555315012680016	-0.93019911646843	0.886677829315886	0.126719702035189	Class1
-2.748040058198	-0.077540539781344	-0.00841107045677884	-0.31505341757655	-0.81226432049617	0.287750928543163	-1.03916999492049	1.08348241336387	0.160209084145973	1.04700663675156	2.18624169980509	-0.766211273930903	-0.0344700369286257	0.288687269209263	-1.12600273025315	-1.16044255160046	0.814806500205136	-1.13187504182968	1.18458853341593	0.150369598153761	-1.21916973392028	1.74561361667761	-0.208028704393655	0.00179151189513505	0.942054682644084	Class1
-1.10369304360365	-1.20394905513116	-0.37006855566892	0.424634092790575	0.932195237619091	1.70813377326459	-0.234309874817873	1.11908939508584	-0.631080307041129	-0.661632301225226	0.219912842873457	-1.25377799501916	0.763041372398311	-0.516644608302323	-1.70668197904835	-0.269721411487419	0.0427166894909499	-0.675399457800774	-2.31853622837605	-0.257625964612921	-0.0631083440943896	-0.242054441665711	0.86719040106982	0.43008023663424	0.140976874157786	Class1
0.454325370762386	0.578854902058845	0.453099150128022	1.76728278720478	1.89700601564894	-0.710778232276429	1.34483200197637	0.302396661672591	0.768529599121784	0.892564323707697	0.829995231543388	1.78526012133709	-3.24501342588163	1.01796879331987	-1.1034787427053	-0.927552332445165	2.32690079651016	0.859068397758043	0.831320332545656	1.22097804870759	-1.19515312490531	-0.588560034104739	0.968969824723899	0.0873981441836804	0.280041471822187	Class1
-1.22207816215672	-1.68043450713028	2.72153746077734	-0.491970596193971	-1.05992476035019	-0.177295449465495	0.16747938605109	0.760665240031181	0.0140382799345177	-1.49666216724988	-0.415492691218116	1.55450572475077	-0.694056628545386	0.284401108938728	-2.01524508045444	2.56294427089871	0.60700714484452	-0.578812387568884	1.66329285808183	0.130225923547117	0.575055524845569	0.146617904234958	-0.101628598757088	0.835775399114937	0.852103754179552	Class1
3.97223353932444	3.38699827006079	-1.07603883999614	0.566384827080612	0.824848093498619	-1.00267424381107	0.18313005257467	1.07439094509086	-0.204560601722596	-0.18454097874261	0.555338600528145	-1.66264796302311	0.577634019113529	0.287662273388291	1.70507164216028	-0.339566600168827	0.338809078288529	1.82935364321528	-0.763944336319002	-0.760061280824165	0.00924108858791325	-0.0883289814483713	-0.156471187714487	0.160034767119214	0.77762381080538	Class2
1.78205135030425	1.42999247279426	-0.00965578813630229	-1.28526331436648	-0.655271286651789	-0.600936689985789	-1.68704093163078	-0.450150673827119	0.0893392883900092	0.462650147525187	1.12989986265207	1.50046014523576	-0.172066269820251	-1.288687703643	-0.263999351748789	-1.19673763878137	0.244737884211123	-1.0869439919001	-1.43680328210015	2.41971848561365	0.075097716182917	0.593644704644619	-0.254237360786647	0.502623843494803	0.368928297189996	Class1
-0.122822740732576	1.31629494197183	0.777716563095465	-0.434103612494055	0.498562147325065	-2.90459755217173	0.177246438830146	0.80302195961036	-1.49880345825312	0.308302718481227	-0.324293910807659	-0.326832056358135	0.143631995979893	-1.70646038487782	0.603365991705678	0.249693426379061	0.305740337421162	0.671970566311222	1.21254676572523	0.555780687942434	1.28282577836161	-0.961548424751544	-0.673543542157859	0.348761007189751	0.493495591217652	Class1
-0.0930674383004858	-2.07945581866106	-0.447420795605701	0.435564977755756	-0.456977280084146	0.376994086414331	1.11715688813292	-1.77595880889606	-0.263706833594484	-1.32497146033364	-0.554417319991552	-0.534982575062901	0.34585764176053	0.00641552132703423	-1.12430557989268	0.298459912940879	1.07836126101921	-1.96391860992047	-0.661787996936487	-1.94397044544437	0.310327487176632	0.58687204631655	0.669782996177673	0.342139767482877	0.691894001327455	Class1
-0.935530210265663	-1.5973255870251	1.35812049475214	-1.20905858317014	-0.23456101825244	0.477144922140075	1.0059781438297	-0.258039444371937	-0.735528037330041	-0.450899308667439	-1.08439613242651	0.834496253489482	0.0180931156648959	0.675414172772529	-0.132695452151251	1.59922620501826	-0.227836370344717	-1.11095816470879	2.10028566098099	0.23276292856399	1.36808939391576	0.595287492173157	0.212214305996895	0.191941831959412	0.825713135069236	Class1
-0.505999261614662	0.941371216456878	0.587915171363968	1.32870869337855	0.853806756385128	0.827998685014971	0.117247400345653	-1.77605507594679	-1.54255311864473	0.907898287731337	1.35594707195821	0.713883707261765	-0.13653654881567	-0.965798278974173	-1.31031415770592	-0.209917851915896	-0.0784146578365458	0.00635362050069974	1.44025670004597	-0.899978231076769	-1.36617430760887	-1.89179184577476	0.69594244658947	0.414693487575278	0.565956957638264	Class1
-0.311455314101747	1.23951040132237	-0.417974400591216	-1.65412118660812	-0.919326016373707	0.356036227197872	0.3427816805972	0.673121596118958	-0.0544918171299576	0.97696828386967	1.05917615342843	0.480038141437176	-0.773292472316201	-0.734766262966837	-0.0352067748187463	-0.490054093835388	-0.0785318560774004	-0.533192376209043	0.851725900071134	0.399227538197422	-1.08980392987153	-0.0828067582429622	0.636736407876015	0.60142676346004	0.808398846769705	Class1
1.62218204214415	0.918858578908924	-0.431057146282677	0.462863070280525	1.63857140960943	-1.12851823045837	-0.270341998180388	0.748503870441643	0.148221072653285	-0.811741516188344	-0.286653022518603	-0.768368672608558	0.0341366102891335	1.6038094047115	1.11830892119998	0.336396411271127	-0.127423057237478	-1.50147045593604	0.638453657282645	-2.36225899169462	1.3187469608502	0.800361932250207	-0.128153742756695	0.687266702996567	0.501534060807899	Class1
-1.31038596060725	-1.33944339589607	0.825839024454402	-0.47260162020813	-0.989689400613956	0.196436233907222	-0.107532326567077	0.54183281992363	-0.880051018814336	0.362636593466222	-2.86911692940904	-1.37219711432081	1.06746079971957	0.958856883829934	-1.62338310304723	0.591776618438562	0.368156227061862	0.517392982249289	1.02993945465055	0.937292652914866	-0.914462258099722	-0.484960336688906	-0.983513134997338	0.25192251894623	0.549421053146943	Class1
0.276796903820613	-0.623393073178438	0.96238717915722	-1.23778568249886	-1.19057124121286	0.0530949737490395	-1.95191164986929	-0.584474532327208	1.42981722174656	1.20117145806311	0.370506917893228	0.378590776727269	0.876308535938477	-1.35827988901989	0.315298031180084	0.675752179399856	-1.10543192914271	0.094920388967836	-0.179787674634508	-0.0361911160391778	0.830978031654641	0.462294659900466	-0.855609455145895	0.324230797821656	0.832278447924182	Class1
-1.28459001843985	0.377712596047309	1.32953051014937	-0.331569886626513	-1.77624639767057	-1.47314785239552	0.802171694055047	-1.5279035040564	0.0997771376227172	-1.70862706182146	1.50182655134174	-0.385747121871109	-0.2257099944496	0.384042210381836	-0.0160423896743333	-0.981091265960859	0.761705088389809	0.774216497080721	-0.698304834382295	-0.536084160645137	-2.53772725709297	0.902143891116782	0.763907802291214	0.524390948237851	0.279723869403824	Class1
-1.84525601375266	-1.23018031309363	1.16095666344894	0.701248905895869	0.325177519805053	-0.00390945528726289	-0.673020711683137	-1.12920918374286	1.57193734657416	-0.587641796393602	-0.848633148502765	-0.0744495654862735	-0.14345728669913	0.339101664105595	0.137264017888329	-0.801060998362979	0.975547724801684	-1.38478456992946	1.14074616221626	-0.388750004467756	0.0716705295466971	1.31027143555375	-0.193608217407018	0.0303306265268475	0.290722183417529	Class1
0.751696819833277	2.78495783167935	-0.0615455185833669	0.813844071744303	-0.939423458561454	2.34041077088099	-0.965392602791373	1.38102456805463	-0.689134613367957	0.867092126951606	-0.359790968863468	-0.821457895061929	-1.00245612825675	-0.277100214358138	0.118915162214886	-0.966072342401606	-0.404608222063702	0.695407446473612	0.793115255323994	0.667040327689142	1.79419843047826	0.52740861455096	-0.137712148949504	0.689733209321275	0.0859086895361543	Class1
1.89259746111669	0.0986212544464971	0.247329071344397	0.0858127443386709	1.95354632925354	1.75574082370972	-1.81559694264739	-1.2687300118093	0.025069679524376	0.21982118910661	-1.77455360265447	-0.376055947745285	1.14106024911089	-0.178622790696872	-0.253287101745122	-0.446149209627483	-1.3405574953597	-0.585706968032324	1.61465940707812	-0.305768889431124	-0.883182219358075	0.596960542234411	0.257760347798467	0.264124476583675	0.24677844834514	Class1
1.5483453866771	2.73053760632151	-1.27770749489568	-0.0818646007008848	-1.61658230775055	1.34847750684225	-0.679881573124721	-1.96187532301496	0.00810475538912319	0.724151086931921	0.839094790785437	-0.94277550094049	-1.58193549731902	-0.548184064494696	-1.51769848787325	-0.757593191013532	-0.960131416158114	1.94574826001526	0.610355550631765	-0.390069601951	0.759422746427464	-1.67595854139966	-0.886908308137208	0.692926090210676	0.0975507055409253	Class1
-0.0713234801479043	0.189953593933314	-1.27531202454774	1.58039138434633	0.163567486688602	-1.09713144560087	0.202335924895584	0.363653222503686	-0.465030310848351	-0.299259598882363	-0.160103898941956	-1.1243584912736	0.816107347903525	1.40012819119752	-1.03380643166502	1.30484014164603	-0.160084191568399	-0.215489468965241	-1.49730028163644	-0.573033351969919	1.39640569462562	-0.573525587485244	-0.0114509034901857	0.950132641708478	0.11118090339005	Class1
-1.08029991792001	-0.109722658831948	-0.918614591414665	-0.0892754138091953	1.4163516975367	0.949201154538392	-0.237734127860331	-0.115687976617839	1.59985674913439	-0.33267828313771	1.42314844687741	-0.45621105367281	-0.68367686650184	-0.151128823433149	0.83307524404923	-0.199094615350532	0.580030602159537	-0.195716335753643	0.0119570502709019	0.224974270264312	0.18105597089385	0.46996238532698	-0.862565594725311	0.732643580297008	0.890603830339387	Class1
-1.92196580329474	-1.46069524203892	-1.40212965116666	0.80845449275491	1.21155638434791	0.452086029233347	0.170199051722632	-0.326210698159724	-0.743343437039829	-0.226639122598026	-1.45731042240639	-0.636695311553782	-0.292504829798756	2.36663708937674	0.929044346688796	-1.28470724836849	0.273863771317315	-0.848013747390313	0.157271364877245	0.350059112500814	1.27917822277638	0.276864101381694	0.592664279509336	0.299927747575566	0.729242896428332	Class1
-0.46523131297013	2.52570565422763	0.25403553938778	-0.0676188379594155	0.568716902083932	0.356914138901172	0.00715327201034346	0.340590916988361	0.13743358533507	-0.777518176424832	1.14335345635489	-0.710559010812424	-0.309381431520415	-0.0191331773524934	-0.582249192847264	-0.938897234912647	0.443866125497953	-1.43105001283391	0.933244212716802	-0.200338953462273	0.509435967758597	-0.918127900833448	-0.304773598443717	0.435028804233298	0.625618664547801	Class2
0.182998458684953	-0.395968492405538	-0.792287723287242	0.885002717397153	-0.429740291165831	0.296143141554716	-1.82346642757723	1.31054307642716	2.1841641900906	1.19462426331697	0.539080451608427	-1.68552501945423	1.24658978136861	-0.543127590072113	-0.257878128662704	0.606044176850846	-1.64399265252043	1.07504413555391	-0.752649277427198	1.16695974481324	1.22774297717657	-0.632198755126779	-0.810780008789152	0.480942438356578	0.612557776737958	Class1
-0.551438759396326	0.811497570199316	-0.371915471834439	0.234157528029332	-0.422122579939337	1.02930148905868	0.969999765850025	1.47629055436415	0.0889319674088854	-0.462137693517205	0.0903168079286264	0.491034334737671	0.251873927525491	0.312324061988653	0.471003121664152	-1.18460060946038	-1.13008220903962	-0.066722292525824	-0.242540523742245	-0.800140877477657	1.27593981344615	1.67680229744148	-0.436432876158506	0.366866140859202	0.938446527579799	Class1
-0.818730893912898	-0.814064793413108	0.369531006422843	1.84981457367741	-0.0703628059122876	0.373460899268848	0.537926323817775	1.09106524803855	-0.489804140961724	0.00910331062758503	-0.821016449571607	-1.78033293313816	-0.28047859882072	0.454575920702592	-0.771690957427151	0.379062758945125	-0.807905388770798	-0.971182482885943	0.287861263899392	-1.07293124856338	0.727196101838009	-0.242449920122615	0.0260231602005661	0.690105604706332	0.856523332884535	Class1
-0.770415646772503	-0.460886799620896	-4.91949453601096e-05	-0.803690270813635	1.04134642165563	-0.737214692977345	0.454772663720668	-0.565085650600317	0.61032835976331	2.58951712196631	-0.472310469200347	0.950499831954564	0.979416877242814	-0.323106518304471	1.45056435544387	-1.86339829953948	1.03160936875917	0.886881826730971	0.0991046092362731	-1.7950607917997	-0.535004888167273	-0.473920284568119	-0.729798887390643	0.783834990346804	0.555900607025251	Class1
-1.43284786929208	-1.82081220579314	-0.529814974859893	-1.65349243664589	1.91967464765544	-0.728604528104543	1.64892616713335	-1.15201904061714	0.438896214627959	-0.0338564992705924	-1.22159125503157	1.7680941475255	0.276666800712551	-1.83688266135094	-0.385009976755895	-0.268540749480473	-0.888394392758565	1.48183652786242	0.628446943247445	0.0521749963616373	-0.871253495809951	0.795377944981752	-0.51815907144919	0.695256857899949	0.97975197294727	Class1
0.398538914603399	0.318628370858741	0.402203085277622	0.575691824990591	-1.39209602752643	-1.76051771995067	-0.0891155985192979	0.460450941557578	0.885921338019181	-0.417359536327476	0.734859382642527	1.128364550618	0.52443415719091	-0.0113154165505954	-0.782671852175402	0.736463599928555	0.578723408301165	1.7813945618225	1.08625304198192	-0.600785637593432	0.962228949654779	0.524424561521761	0.792390622664243	0.654791397973895	0.110659741563722	Class1
1.88311383670181	2.28761583789028	-0.884211084103773	0.22953117276005	-0.161782580521702	1.0509391180562	1.94153468775015	-0.684674169748058	-1.15042666944668	0.521621962380413	0.813378420687158	0.956930974814202	-0.38812211705827	0.544192723744794	0.407349674387056	-0.537115313330469	0.529058793729543	0.468805776754444	0.253597596308505	0.65323192510672	-1.7059839329694	0.709882025143837	0.0610877079889178	0.815306410426274	0.983463343465701	Class1
1.17372201387295	-0.318944938361852	0.882359963740106	1.65286163479912	0.426664363802202	0.839259995051748	0.0961289707280971	0.33967591187062	1.01480111101744	-0.17203536502697	0.392999208652085	1.22178887425756	0.806450610396412	0.248572765548404	-0.326311089558955	0.960915414837402	-0.914783568167067	1.7001799775344	-0.348302962506567	0.602615803168043	1.09372786464878	-0.0875088589650788	-0.812165343202651	0.42394117382355	0.384453736245632	Class1
-1.80991870069181	-2.83960041489392	-0.15188461789576	1.73950233903144	0.507799967705843	-0.253452243551697	2.67348083656081	1.88024664685367	0.176599735633252	-0.325194505503166	-0.745585130950244	1.90078827279627	-0.652806270488805	-1.50870160914474	-0.414369528673585	0.00487791768124505	-0.539407979487871	1.53464877960019	0.525507717618012	-0.0882798666702875	0.0460610886942283	0.274161659345718	0.782399779185653	0.510740355588496	0.411906761582941	Class1
-0.851573130851075	-1.38708542440432	0.883096752265901	0.221197892028232	-1.12293748709714	0.930547572063302	0.723816771891421	0.501232887527419	-0.0463603569206948	-0.989966151189616	0.878415972972932	0.969291773711928	-0.370983750330883	-1.07503572517707	-0.0485572680831537	-0.0661717005559691	0.166953068616302	1.14230089309629	-0.216200026904032	-0.850468856026607	0.729330339244033	-1.01668999951924	0.332518117502332	0.494180482113734	0.49328744946979	Class1
0.488323006352416	-0.0774987407670485	0.625428508332615	-0.436006997367245	-0.467037565669421	1.71474552146836	-0.354760308922131	-0.424583463301092	-0.326072071166903	-1.10856546824385	-0.412423332655607	0.15818552892329	-0.434337593860965	0.201629001307057	-1.74756522088828	0.090192853865616	-0.553258319576373	-0.799763908135187	-0.403580030171954	-0.316231858649968	-0.155898781948321	0.788238772574408	0.0298368181101978	0.868274763226509	0.897599040530622	Class1
2.24018092255877	2.0853020953831	-1.79308949506807	-1.01741366185688	-1.37196389645451	-0.62059946285628	2.85210428447187	-0.150862376206858	2.09890007966101	-1.72132319546041	-0.311854579589029	1.41006077150746	0.0268031794114114	0.403170254603213	0.225853663704371	0.229985962262426	-0.785816893097905	-0.223527283717091	-0.185908989144729	-2.00549956683098	1.31174503744625	0.979306897670016	-0.131275603547692	0.282989874249324	0.960824617184699	Class2
0.742658728233392	1.52840097084044	-0.685805464094458	-0.500674524881941	0.945234922264226	-0.410775537987638	-0.812540103505979	0.620270029816814	0.338972797571874	-0.499553256265263	1.27264558105507	-0.913348674353339	0.385190182259311	1.74558634081778	-0.687628713602907	-0.393449236386706	-0.809954616855283	-0.347455532613267	0.143640875129084	-1.56381132236039	-0.77874776211176	0.878202684619174	0.488651915919036	0.4388305505272	0.677633960265666	Class1
-1.10328329714113	-0.858385401342998	-1.96366086105315	-1.45454517157429	-0.991858725777664	1.48884823561925	3.22928744479635	-0.795798901681348	-1.28724632280177	-0.196232394098627	-0.413884299430001	-0.765507646547471	-0.625414068673863	2.51298496294094	-0.0224296594062449	-1.36193673270065	-0.223601128753024	-0.710817193195786	-2.49004085653483	0.606317542200704	-0.866721600247656	0.707943937514233	0.0502428719773889	0.105816931230947	0.865666917059571	Class1
